,rospy+AF8-node+AF8-type,log+AF8-severity,date+AF8-time,node+AF8-name,node+AF8-log
0,rospy.client,INFO,+ACI-2023+AC0-11+AC0-11 15:00:26,606+ACI-,+ACI-init+AF8-node,+ACI-,+ACI-name+AFs-/CommandServer+AF0-, pid+AFs-26727+AF0-+ACI-
2041,rospy.client,INFO,+ACI-2023+AC0-11+AC0-30 19:23:13,939+ACI-,+ACI-init+AF8-node,+ACI-,+ACI-name+AFs-/CommandServer+AF0-, pid+AFs-273044+AF0-+ACI-
2042,xmlrpc,INFO,+ACI-2023+AC0-11+AC0-30 19:23:13,949+ACI-,XML+AC0-RPC,server binding to 0.0.0.0:0
2043,xmlrpc,INFO,+ACI-2023+AC0-11+AC0-30 19:23:13,950+ACI-,Started,XML+AC0-RPC server +AFs-http://192.168.50.94:38509/+AF0-
2044,rospy.impl.masterslave,INFO,+ACI-2023+AC0-11+AC0-30 19:23:13,950+ACI-,+AF8-ready:,http://192.168.50.94:38509/
2045,rospy.init,INFO,+ACI-2023+AC0-11+AC0-30 19:23:13,950+ACI-,ROS,Slave URI: +AFs-http://192.168.50.94:38509/+AF0-
2046,rospy.registration,INFO,+ACI-2023+AC0-11+AC0-30 19:23:13,951+ACI-,Registering,with master node http://021708CP00107.local:11311
2047,xmlrpc,INFO,+ACI-2023+AC0-11+AC0-30 19:23:13,951+ACI-,xml,rpc node: starting XML+AC0-RPC server
2048,rospy.init,INFO,+ACI-2023+AC0-11+AC0-30 19:23:14,050+ACI-,registered,with master
2049,rospy.rosout,INFO,+ACI-2023+AC0-11+AC0-30 19:23:14,051+ACI-,initializing,/rosout core topic
2050,rospy.rosout,INFO,+ACI-2023+AC0-11+AC0-30 19:23:14,060+ACI-,connected,to core topic /rosout
2051,rospy.simtime,INFO,+ACI-2023+AC0-11+AC0-30 19:23:14,066+ACI-,/use+AF8-sim+AF8-time,+ACI-is not set, will not subscribe to simulated time +AFs-/clock+AF0- topic+ACI-
2052,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 19:23:14,129+ACI-,topic+AFs-/robot/limb/right/endpoint+AF8-state+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:43604/+AF0-, count 0+ACI-
2053,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 19:23:14,156+ACI-,topic+AFs-/robot/limb/right/tip+AF8-states+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:43604/+AF0-, count 0+ACI-
2054,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 19:23:14,158+ACI-,topic+AFs-/robot/joint+AF8-states+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:43604/+AF0-, count 0+ACI-
2055,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 19:23:14,158+ACI-,topic+AFs-/robot/joint+AF8-states+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:37809/+AF0-, count 1+ACI-
2056,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 19:23:14,161+ACI-,topic+AFs-/robot/limb/right/collision+AF8-detection+AF8-state+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:43604/+AF0-, count 0+ACI-
2057,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 19:23:14,190+ACI-,topic+AFs-/io/end+AF8-effector/config+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:37809/+AF0-, count 0+ACI-
2058,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 19:23:14,276+ACI-,topic+AFs-/robot/limb/right/set+AF8-speed+AF8-ratio+AF0-,+ACI-adding connection to +AFs-/realtime+AF8-loop+AF0-, count 0+ACI-
2059,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 19:23:14,277+ACI-,topic+AFs-/rosout+AF0-,+ACI-adding connection to +AFs-/rosout+AF0-, count 0+ACI-
2060,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 19:23:14,340+ACI-,topic+AFs-/io/end+AF8-effector/right+AF8-gripper/config+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:37809/+AF0-, count 0+ACI-
2061,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 19:23:14,345+ACI-,topic+AFs-/io/end+AF8-effector/right+AF8-gripper/state+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:37809/+AF0-, count 0+ACI-
2062,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 19:23:14,377+ACI-,topic+AFs-/robot/limb/right/joint+AF8-command+AF8-timeout+AF0-,+ACI-adding connection to +AFs-/realtime+AF8-loop+AF0-, count 0+ACI-
2063,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 19:23:14,378+ACI-,topic+AFs-/robot/limb/right/joint+AF8-command+AF0-,+ACI-adding connection to +AFs-/realtime+AF8-loop+AF0-, count 0+ACI-
2064,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 19:23:14,385+ACI-,topic+AFs-/robot/state+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:43604/+AF0-, count 0+ACI-
2065,rosout,INFO,+ACI-2023+AC0-11+AC0-30 19:23:14,401+ACI-,Robot,Enabled
2066,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 19:23:14,579+ACI-,topic+AFs-/io/end+AF8-effector/right+AF8-gripper/command+AF0-,+ACI-adding connection to +AFs-/end+AF8-effector+AF8-io+AF0-, count 0+ACI-
2067,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 19:23:14,680+ACI-,topic+AFs-/robot/set+AF8-super+AF8-enable+AF0-,+ACI-adding connection to +AFs-/realtime+AF8-loop+AF0-, count 0+ACI-
2068,rosout,INFO,+ACI-2023+AC0-11+AC0-30 19:23:15,934+ACI-,Command,+ACI-Server log: (+AFs-GripperServiceServer+AF0-):  Started Executing Gripper gripper+AF8-cmd: +ACIAIg-Open+ACIAIg-+ACI-
2069,rosout,INFO,+ACI-2023+AC0-11+AC0-30 19:23:18,041+ACI-,Command,+ACI-Server log: (+AFs-GripperServiceServer+AF0-):  Successfully executed gripper gripper+AF8-cmd: +ACIAIg-Open+ACIAIg- command+ACI-
2070,rosout,INFO,+ACI-2023+AC0-11+AC0-30 19:23:19,238+ACI-,Command,+ACI-Server log: (+AFs-GuardedMoveToJointPositionServer+AF0-):  Started Executing guarded move to joint position, timeout +AD0- 5.0+ACI-
2071,rosout,INFO,+ACI-2023+AC0-11+AC0-30 19:23:20,414+ACI-,Command,Server log: (+AFs-GuardedMoveToJointPositionServer+AF0-):  Successfully executed guarded move to joint position
2072,rosout,INFO,+ACI-2023+AC0-11+AC0-30 19:23:20,426+ACI-,Command,Server log: (+AFs-ServoToPoseServiceServer+AF0-):  Querying desired pose in base frame of sawyer
2073,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 19:23:20,460+ACI-,topic+AFs-/tf+AF0-,+ACI-adding connection to +AFs-http://192.168.50.94:38335/+AF0-, count 0+ACI-
2074,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 19:23:20,464+ACI-,topic+AFs-/tf+AF0-,+ACI-adding connection to +AFs-http://192.168.50.94:35865/+AF0-, count 1+ACI-
2075,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 19:23:20,469+ACI-,topic+AFs-/tf+AF8-static+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:41735/+AF0-, count 0+ACI-
2076,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 19:23:20,480+ACI-,topic+AFs-/tf+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:40814/+AF0-, count 2+ACI-
2077,rosout,INFO,+ACI-2023+AC0-11+AC0-30 19:23:20,449+ACI-,Command,Server log: (+AFs-ServoToPoseServiceServer+AF0-):  Failed to fetch the transform between desired position and base.
2078,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 19:23:20,486+ACI-,topic+AFs-/tf+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:57560/+AF0-, count 3+ACI-
2079,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 19:23:20,488+ACI-,topic+AFs-/tf+AF8-static+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:34039/+AF0-, count 1+ACI-
2080,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 19:23:20,488+ACI-,topic+AFs-/tf+AF8-static+AF0-,+ACI-adding connection to +AFs-http://192.168.50.94:38335/+AF0-, count 1+ACI-
2081,rosout,INFO,+ACI-2023+AC0-11+AC0-30 19:23:21,486+ACI-,Command,Server log: (+AFs-ServoToPoseServiceServer+AF0-):  Calling ik service to
2082,rosout,ERROR,+ACI-2023+AC0-11+AC0-30 19:23:23,830+ACI-,Collision,detected. Right limb failed to reach commanded joint positions.
2083,rosout,INFO,+ACI-2023+AC0-11+AC0-30 19:23:24,849+ACI-,Command,+ACI-Server log: (+AFs-GripperServiceServer+AF0-):  Started Executing Gripper gripper+AF8-cmd: +ACIAIg-Close+ACIAIg-+ACI-
2084,rosout,INFO,+ACI-2023+AC0-11+AC0-30 19:23:26,960+ACI-,Command,+ACI-Server log: (+AFs-GripperServiceServer+AF0-):  Successfully executed gripper gripper+AF8-cmd: +ACIAIg-Close+ACIAIg- command+ACI-
2085,rosout,INFO,+ACI-2023+AC0-11+AC0-30 19:23:29,657+ACI-,Command,+ACI-Server log: (+AFs-GuardedMoveToJointPositionServer+AF0-):  Started Executing guarded move to joint position, timeout +AD0- 5.0+ACI-
2086,rosout,INFO,+ACI-2023+AC0-11+AC0-30 19:23:33,992+ACI-,Command,Server log: (+AFs-GuardedMoveToJointPositionServer+AF0-):  Successfully executed guarded move to joint position
2087,rosout,INFO,+ACI-2023+AC0-11+AC0-30 19:23:34,015+ACI-,Command,+ACI-Server log: (+AFs-GripperServiceServer+AF0-):  Started Executing Gripper gripper+AF8-cmd: +ACIAIg-Open+ACIAIg-+ACI-
2088,rosout,INFO,+ACI-2023+AC0-11+AC0-30 19:23:36,123+ACI-,Command,+ACI-Server log: (+AFs-GripperServiceServer+AF0-):  Successfully executed gripper gripper+AF8-cmd: +ACIAIg-Open+ACIAIg- command+ACI-
2089,rospy.core,INFO,+ACI-2023+AC0-11+AC0-30 19:24:05,765+ACI-,signal+AF8-shutdown,+AFs-signal+AC0-2+AF0-
2090,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 19:24:05,780+ACI-,topic+AFs-/rosout+AF0-,removing connection to /rosout
2091,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 19:24:05,782+ACI-,topic+AFs-/robot/limb/right/set+AF8-speed+AF8-ratio+AF0-,removing connection to /realtime+AF8-loop
2092,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 19:24:05,782+ACI-,topic+AFs-/robot/limb/right/joint+AF8-command+AF0-,removing connection to /realtime+AF8-loop
2093,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 19:24:05,782+ACI-,topic+AFs-/robot/limb/right/joint+AF8-command+AF8-timeout+AF0-,removing connection to /realtime+AF8-loop
2094,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 19:24:05,782+ACI-,topic+AFs-/io/end+AF8-effector/right+AF8-gripper/command+AF0-,removing connection to /end+AF8-effector+AF8-io
2095,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 19:24:05,783+ACI-,topic+AFs-/robot/set+AF8-super+AF8-enable+AF0-,removing connection to /realtime+AF8-loop
2096,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 19:24:05,783+ACI-,topic+AFs-/robot/limb/right/endpoint+AF8-state+AF0-,removing connection to http://021708CP00107.local:43604/
2097,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 19:24:05,786+ACI-,topic+AFs-/robot/limb/right/tip+AF8-states+AF0-,removing connection to http://021708CP00107.local:43604/
2098,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 19:24:05,787+ACI-,topic+AFs-/robot/limb/right/tip+AF8-states+AF0-,removing connection to http://021708CP00107.local:43604/
2099,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 19:24:05,787+ACI-,topic+AFs-/robot/limb/right/collision+AF8-detection+AF8-state+AF0-,removing connection to http://021708CP00107.local:43604/
2100,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 19:24:05,788+ACI-,topic+AFs-/robot/joint+AF8-states+AF0-,removing connection to http://021708CP00107.local:43604/
2101,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 19:24:05,789+ACI-,topic+AFs-/robot/joint+AF8-states+AF0-,removing connection to http://021708CP00107.local:43604/
2102,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 19:24:05,789+ACI-,topic+AFs-/robot/joint+AF8-states+AF0-,removing connection to http://021708CP00107.local:37809/
2103,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 19:24:05,789+ACI-,topic+AFs-/io/end+AF8-effector/config+AF0-,removing connection to http://021708CP00107.local:37809/
2104,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 19:24:05,789+ACI-,topic+AFs-/io/end+AF8-effector/config+AF0-,removing connection to http://021708CP00107.local:37809/
2105,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 19:24:05,789+ACI-,topic+AFs-/io/end+AF8-effector/right+AF8-gripper/config+AF0-,removing connection to http://021708CP00107.local:37809/
2106,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 19:24:05,790+ACI-,topic+AFs-/io/end+AF8-effector/right+AF8-gripper/state+AF0-,removing connection to http://021708CP00107.local:37809/
2107,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 19:24:05,790+ACI-,topic+AFs-/robot/state+AF0-,removing connection to http://021708CP00107.local:43604/
2108,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 19:24:05,790+ACI-,topic+AFs-/tf+AF0-,removing connection to http://192.168.50.94:38335/
2109,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 19:24:05,791+ACI-,topic+AFs-/tf+AF0-,removing connection to http://192.168.50.94:35865/
2110,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 19:24:05,791+ACI-,topic+AFs-/tf+AF0-,removing connection to http://021708CP00107.local:40814/
2111,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 19:24:05,791+ACI-,topic+AFs-/tf+AF0-,removing connection to http://021708CP00107.local:57560/
2112,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 19:24:05,791+ACI-,topic+AFs-/tf+AF8-static+AF0-,removing connection to http://021708CP00107.local:41735/
2113,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 19:24:05,792+ACI-,topic+AFs-/tf+AF8-static+AF0-,removing connection to http://021708CP00107.local:34039/
2114,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 19:24:05,792+ACI-,topic+AFs-/tf+AF8-static+AF0-,removing connection to http://192.168.50.94:38335/
2115,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 19:24:05,792+ACI-,topic+AFs-/tf+AF8-static+AF0-,removing connection to http://192.168.50.94:38335/
2116,rospy.core,INFO,+ACI-2023+AC0-11+AC0-30 19:24:06,367+ACI-,signal+AF8-shutdown,+AFs-atexit+AF0-
2117,rospy.client,INFO,+ACI-2023+AC0-11+AC0-30 19:25:18,456+ACI-,+ACI-init+AF8-node,+ACI-,+ACI-name+AFs-/CommandServer+AF0-, pid+AFs-273313+AF0-+ACI-
2118,xmlrpc,INFO,+ACI-2023+AC0-11+AC0-30 19:25:18,457+ACI-,XML+AC0-RPC,server binding to 0.0.0.0:0
2119,xmlrpc,INFO,+ACI-2023+AC0-11+AC0-30 19:25:18,457+ACI-,Started,XML+AC0-RPC server +AFs-http://192.168.50.94:44861/+AF0-
2120,rospy.init,INFO,+ACI-2023+AC0-11+AC0-30 19:25:18,457+ACI-,ROS,Slave URI: +AFs-http://192.168.50.94:44861/+AF0-
2121,rospy.impl.masterslave,INFO,+ACI-2023+AC0-11+AC0-30 19:25:18,457+ACI-,+AF8-ready:,http://192.168.50.94:44861/
2122,rospy.registration,INFO,+ACI-2023+AC0-11+AC0-30 19:25:18,458+ACI-,Registering,with master node http://021708CP00107.local:11311
2123,xmlrpc,INFO,+ACI-2023+AC0-11+AC0-30 19:25:18,458+ACI-,xml,rpc node: starting XML+AC0-RPC server
2124,rospy.init,INFO,+ACI-2023+AC0-11+AC0-30 19:25:18,558+ACI-,registered,with master
2125,rospy.rosout,INFO,+ACI-2023+AC0-11+AC0-30 19:25:18,558+ACI-,initializing,/rosout core topic
2126,rospy.rosout,INFO,+ACI-2023+AC0-11+AC0-30 19:25:18,566+ACI-,connected,to core topic /rosout
2127,rospy.simtime,INFO,+ACI-2023+AC0-11+AC0-30 19:25:18,569+ACI-,/use+AF8-sim+AF8-time,+ACI-is not set, will not subscribe to simulated time +AFs-/clock+AF0- topic+ACI-
2128,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 19:25:18,629+ACI-,topic+AFs-/robot/limb/right/endpoint+AF8-state+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:43604/+AF0-, count 0+ACI-
2129,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 19:25:18,634+ACI-,topic+AFs-/robot/limb/right/tip+AF8-states+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:43604/+AF0-, count 0+ACI-
2130,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 19:25:18,642+ACI-,topic+AFs-/robot/joint+AF8-states+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:43604/+AF0-, count 0+ACI-
2131,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 19:25:18,643+ACI-,topic+AFs-/robot/joint+AF8-states+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:37809/+AF0-, count 0+ACI-
2132,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 19:25:18,644+ACI-,topic+AFs-/robot/limb/right/collision+AF8-detection+AF8-state+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:43604/+AF0-, count 0+ACI-
2133,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 19:25:18,672+ACI-,topic+AFs-/io/end+AF8-effector/config+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:37809/+AF0-, count 0+ACI-
2134,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 19:25:18,762+ACI-,topic+AFs-/io/end+AF8-effector/right+AF8-gripper/state+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:37809/+AF0-, count 0+ACI-
2135,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 19:25:18,762+ACI-,topic+AFs-/io/end+AF8-effector/right+AF8-gripper/config+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:37809/+AF0-, count 0+ACI-
2136,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 19:25:18,802+ACI-,topic+AFs-/robot/state+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:43604/+AF0-, count 0+ACI-
2137,rosout,INFO,+ACI-2023+AC0-11+AC0-30 19:25:18,825+ACI-,Robot,Enabled
2138,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 19:25:18,858+ACI-,topic+AFs-/rosout+AF0-,+ACI-adding connection to +AFs-/rosout+AF0-, count 0+ACI-
2139,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 19:25:18,859+ACI-,topic+AFs-/robot/limb/right/joint+AF8-command+AF8-timeout+AF0-,+ACI-adding connection to +AFs-/realtime+AF8-loop+AF0-, count 0+ACI-
2140,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 19:25:18,860+ACI-,topic+AFs-/robot/limb/right/set+AF8-speed+AF8-ratio+AF0-,+ACI-adding connection to +AFs-/realtime+AF8-loop+AF0-, count 0+ACI-
2141,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 19:25:18,863+ACI-,topic+AFs-/robot/limb/right/joint+AF8-command+AF0-,+ACI-adding connection to +AFs-/realtime+AF8-loop+AF0-, count 0+ACI-
2142,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 19:25:18,967+ACI-,topic+AFs-/robot/set+AF8-super+AF8-enable+AF0-,+ACI-adding connection to +AFs-/realtime+AF8-loop+AF0-, count 0+ACI-
2143,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 19:25:19,059+ACI-,topic+AFs-/io/end+AF8-effector/right+AF8-gripper/command+AF0-,+ACI-adding connection to +AFs-/end+AF8-effector+AF8-io+AF0-, count 0+ACI-
2144,rosout,INFO,+ACI-2023+AC0-11+AC0-30 19:25:22,054+ACI-,Command,+ACI-Server log: (+AFs-GripperServiceServer+AF0-):  Started Executing Gripper gripper+AF8-cmd: +ACIAIg-Open+ACIAIg-+ACI-
2145,rosout,INFO,+ACI-2023+AC0-11+AC0-30 19:25:24,166+ACI-,Command,+ACI-Server log: (+AFs-GripperServiceServer+AF0-):  Successfully executed gripper gripper+AF8-cmd: +ACIAIg-Open+ACIAIg- command+ACI-
2146,rosout,INFO,+ACI-2023+AC0-11+AC0-30 19:25:28,540+ACI-,Command,+ACI-Server log: (+AFs-GuardedMoveToJointPositionServer+AF0-):  Started Executing guarded move to joint position, timeout +AD0- 5.0+ACI-
2147,rosout,INFO,+ACI-2023+AC0-11+AC0-30 19:25:29,715+ACI-,Command,Server log: (+AFs-GuardedMoveToJointPositionServer+AF0-):  Successfully executed guarded move to joint position
2148,rosout,INFO,+ACI-2023+AC0-11+AC0-30 19:25:29,728+ACI-,Command,Server log: (+AFs-ServoToPoseServiceServer+AF0-):  Querying desired pose in base frame of sawyer
2149,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 19:25:29,758+ACI-,topic+AFs-/tf+AF0-,+ACI-adding connection to +AFs-http://192.168.50.94:44207/+AF0-, count 0+ACI-
2150,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 19:25:29,759+ACI-,topic+AFs-/tf+AF0-,+ACI-adding connection to +AFs-http://192.168.50.94:38335/+AF0-, count 1+ACI-
2151,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 19:25:29,760+ACI-,topic+AFs-/tf+AF8-static+AF0-,+ACI-adding connection to +AFs-http://192.168.50.94:38335/+AF0-, count 0+ACI-
2152,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 19:25:29,764+ACI-,topic+AFs-/tf+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:57560/+AF0-, count 2+ACI-
2153,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 19:25:29,770+ACI-,topic+AFs-/tf+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:40814/+AF0-, count 2+ACI-
2154,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 19:25:29,773+ACI-,topic+AFs-/tf+AF8-static+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:34039/+AF0-, count 1+ACI-
2155,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 19:25:29,774+ACI-,topic+AFs-/tf+AF8-static+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:41735/+AF0-, count 1+ACI-
2156,rosout,INFO,+ACI-2023+AC0-11+AC0-30 19:25:34,760+ACI-,Command,Server log: (+AFs-ServoToPoseServiceServer+AF0-):  Calling ik service to
2157,rosout,ERROR,+ACI-2023+AC0-11+AC0-30 19:25:36,875+ACI-,Collision,detected. Right limb failed to reach commanded joint positions.
2158,rosout,INFO,+ACI-2023+AC0-11+AC0-30 19:25:37,890+ACI-,Command,+ACI-Server log: (+AFs-GripperServiceServer+AF0-):  Started Executing Gripper gripper+AF8-cmd: +ACIAIg-Close+ACIAIg-+ACI-
2159,rosout,INFO,+ACI-2023+AC0-11+AC0-30 19:25:39,998+ACI-,Command,+ACI-Server log: (+AFs-GripperServiceServer+AF0-):  Successfully executed gripper gripper+AF8-cmd: +ACIAIg-Close+ACIAIg- command+ACI-
2160,rosout,INFO,+ACI-2023+AC0-11+AC0-30 19:25:42,371+ACI-,Command,+ACI-Server log: (+AFs-GuardedMoveToJointPositionServer+AF0-):  Started Executing guarded move to joint position, timeout +AD0- 5.0+ACI-
2161,rosout,INFO,+ACI-2023+AC0-11+AC0-30 19:25:46,718+ACI-,Command,Server log: (+AFs-GuardedMoveToJointPositionServer+AF0-):  Successfully executed guarded move to joint position
2162,rosout,INFO,+ACI-2023+AC0-11+AC0-30 19:25:46,732+ACI-,Command,+ACI-Server log: (+AFs-GripperServiceServer+AF0-):  Started Executing Gripper gripper+AF8-cmd: +ACIAIg-Open+ACIAIg-+ACI-
2163,rosout,INFO,+ACI-2023+AC0-11+AC0-30 19:25:48,839+ACI-,Command,+ACI-Server log: (+AFs-GripperServiceServer+AF0-):  Successfully executed gripper gripper+AF8-cmd: +ACIAIg-Open+ACIAIg- command+ACI-
2164,rospy.core,INFO,+ACI-2023+AC0-11+AC0-30 19:26:14,724+ACI-,signal+AF8-shutdown,+AFs-signal+AC0-2+AF0-
2165,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 19:26:14,744+ACI-,topic+AFs-/rosout+AF0-,removing connection to /rosout
2166,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 19:26:14,745+ACI-,topic+AFs-/robot/limb/right/set+AF8-speed+AF8-ratio+AF0-,removing connection to /realtime+AF8-loop
2167,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 19:26:14,745+ACI-,topic+AFs-/robot/limb/right/joint+AF8-command+AF0-,removing connection to /realtime+AF8-loop
2168,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 19:26:14,745+ACI-,topic+AFs-/robot/limb/right/joint+AF8-command+AF8-timeout+AF0-,removing connection to /realtime+AF8-loop
2169,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 19:26:14,745+ACI-,topic+AFs-/io/end+AF8-effector/right+AF8-gripper/command+AF0-,removing connection to /end+AF8-effector+AF8-io
2170,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 19:26:14,746+ACI-,topic+AFs-/robot/set+AF8-super+AF8-enable+AF0-,removing connection to /realtime+AF8-loop
2171,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 19:26:14,746+ACI-,topic+AFs-/robot/limb/right/endpoint+AF8-state+AF0-,removing connection to http://021708CP00107.local:43604/
2172,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 19:26:14,746+ACI-,topic+AFs-/robot/limb/right/tip+AF8-states+AF0-,removing connection to http://021708CP00107.local:43604/
2173,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 19:26:14,746+ACI-,topic+AFs-/robot/limb/right/collision+AF8-detection+AF8-state+AF0-,removing connection to http://021708CP00107.local:43604/
2174,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-30 19:26:14,746+ACI-,topic+AFs-/robot/joint+AF8-states+AF0-,removing connection to http://021708CP00107.local:43604/
